planet_name,star_name,planet_radius,planet_mass,orbital_period,star_temperature,habitable_zone
Exo-305,Star-203,12.536642385897194,1.0078234176031584,151.72819041556272,5491.813616563969,False
Exo-306,Star-184,19.61902313930137,3.4300675919013783,366.24707572523164,9846.4327258147,True
Exo-307,Star-123,12.357713066066761,5.272939997181779,425.7359561655326,8557.928014576042,True
Exo-308,Star-401,12.91456427163451,7.349490891127987,336.0409100957766,6480.791512202817,False
Exo-309,Star-767,11.3189043665734,0.13312898422549432,404.95545790845244,5378.442300933196,True
Exo-310,Star-294,2.2745407755009404,4.7263765887227605,383.5614114650026,9104.949900157335,False
Exo-311,Star-280,14.66474213667945,3.040328476903334,75.7022800105219,6813.93431359161,False
Exo-312,Star-837,11.175202984532675,8.542936034749824,212.54846164373768,8308.975125083778,False
Exo-313,Star-884,9.292753724614036,7.1839778208189955,77.33891661345277,8278.753762213148,True
Exo-314,Star-610,18.254189928863823,5.9321744912618595,118.38255681619042,3125.619749979443,True
Exo-315,Star-198,6.310209305068034,2.8449298923980586,434.7605527008752,3883.776479548294,True
Exo-316,Star-982,10.710244382292718,9.11235711036959,236.9730908509579,7617.405564763196,True
Exo-317,Star-907,14.104016494122535,0.5464967044811995,268.1436928194878,4131.3386790011,False
Exo-318,Star-511,16.031199625640607,1.18372922692324,90.0445366486583,4788.453412589233,False
Exo-319,Star-752,9.457262754950362,3.9771383913495253,156.8236212383492,9626.46567939725,True
Exo-320,Star-144,16.92078259286484,1.3319318172388779,115.89283804550709,6921.275808624383,False
Exo-321,Star-609,15.49389595565025,9.568515405838308,103.88689609469478,8255.10654899543,False
Exo-322,Star-201,1.7916015681113842,8.000094289219495,319.3424358646691,6905.865171478479,True
Exo-323,Star-124,1.3942946948903425,2.663928250857955,129.18503997521168,6867.595303479076,False
Exo-324,Star-187,12.60571084623078,5.926686866835129,316.3757275241888,3659.0633708798855,True
Exo-325,Star-326,7.274561460395577,9.82507209929281,30.168852440168397,5405.642348263721,False
Exo-326,Star-464,4.578050426031027,8.85356988350188,71.74542237002383,4977.016290805582,True
Exo-327,Star-349,11.803173722198899,6.047904619777761,137.99558674606257,5735.098559295293,False
Exo-328,Star-771,7.160482603902628,9.046867275035178,298.92641153095013,8588.409317570298,False
Exo-329,Star-660,10.976636625924366,9.892930607152254,338.2447812986006,5603.528675418054,True
Exo-330,Star-764,9.472323600179655,7.459192946646879,221.91576642298403,6161.8777346217785,True
Exo-331,Star-955,11.902939066008496,0.7433654538806509,223.44966637403726,5781.669733397215,True
Exo-332,Star-932,8.305859533750487,4.075644340612326,362.5339088479104,3653.8558038270694,True
Exo-333,Star-403,14.10451768709017,8.39447477930413,8.894724791025638,6087.505107755486,False
Exo-334,Star-346,4.011311810811321,2.3826350384696884,171.20392221263606,4369.264911311605,False
Exo-335,Star-963,14.08177859142804,8.323360925731183,409.53482150249715,4307.06307041129,True
Exo-336,Star-511,8.527393679971798,1.2913537441464598,302.00648569647274,3658.2527310398646,False
Exo-337,Star-147,17.549193294661134,0.5647590357633487,169.27633924495476,5496.696818992353,True
Exo-338,Star-148,10.547103069852112,3.902497053763371,452.85687137250727,8302.373193525922,True
Exo-339,Star-864,19.475651810767033,0.4636461805234749,386.53874099724186,4935.0918340837725,False
Exo-340,Star-711,12.237740213048724,9.576975603534924,133.18282817112998,5186.443713198595,False
Exo-341,Star-820,4.865056785173252,8.279436388360262,322.99962892533273,7498.722603706965,True
Exo-342,Star-489,16.52491741846676,8.027619902585764,298.27961336628937,4370.885688108432,True
Exo-343,Star-929,7.229111242536542,6.334801437661916,201.19276910545236,9278.70551296474,True
Exo-344,Star-936,7.278574682412328,2.24160782806188,184.11108352319553,6641.333662760881,False
Exo-345,Star-640,1.12019128896072,5.2307776300962825,172.43667691307627,6133.220582241519,False
Exo-346,Star-551,11.199948529544468,6.013013317060376,308.96073591442774,6904.74134350441,False
Exo-347,Star-338,10.9212583227842,5.297811858516655,221.7625583038541,4162.240193913368,False
Exo-348,Star-872,7.441833943303729,2.6763103427201202,416.0996935124596,7294.311970474234,True
Exo-349,Star-641,17.93723662647055,5.200954450715787,335.131705450847,5541.705156438073,True
Exo-350,Star-779,3.0105937668430562,4.962744774599403,35.895871249007634,9280.304386752332,True
Exo-351,Star-988,6.93694050954803,9.96372418048657,320.44394369025486,4181.979446743803,True
Exo-352,Star-953,6.770863911260565,8.984617865657418,136.3025708135922,6549.357727058087,True
Exo-353,Star-473,2.299666431460549,4.687469407334637,296.81318383505794,7186.7884055831255,True
Exo-354,Star-946,9.882335184097718,6.267080091057675,340.38583362062224,3233.6852125046685,False
Exo-355,Star-151,13.91180198337362,7.503928880513063,116.18376538785202,5545.8518732929815,False
Exo-356,Star-415,10.477311764171594,0.4451650863148666,228.97246379530395,8128.446642905829,True
Exo-357,Star-990,3.5610648129657774,8.959722268155616,95.97210654671483,8742.642552142814,True
Exo-358,Star-298,7.857076322220415,8.615255482537446,27.11709901746765,5192.133963720977,False
Exo-359,Star-611,0.5506029754811079,4.628577767959703,189.85973531944867,8590.15290667926,False
Exo-360,Star-263,17.431871587193942,3.9725806841957603,182.10919165115,9774.291139723722,False
Exo-361,Star-764,2.1480816497732977,2.802297811077518,497.74476486142424,8998.117552525659,False
Exo-362,Star-144,12.146922603980896,4.819100600470647,223.72982324762344,3823.5079171152765,True
Exo-363,Star-346,19.732011419402895,0.539328968979044,167.45120518662802,8178.112324598785,True
Exo-364,Star-624,10.963517596752984,8.536715980135376,290.6570283516206,5237.667827083813,True
Exo-365,Star-572,18.518814302594947,0.4506814473435962,45.294929659776464,9918.911925884535,True
Exo-366,Star-881,5.104272395789384,3.357608517161723,480.8712022414518,6397.51288211921,True
Exo-367,Star-2,15.31913047428292,9.322735934358,317.84506274992555,3857.037288512587,False
Exo-368,Star-897,10.859682202483913,7.378605279782183,377.66407215048304,8076.298836191735,True
Exo-369,Star-304,14.550063197133564,2.8857705097175153,86.06849114878486,5261.078388703497,False
Exo-370,Star-254,1.7156565689692083,2.6012260302127626,205.32944864959674,9979.547099571631,True
Exo-371,Star-652,3.3809122921714208,0.15031318419845707,211.9218675846986,9858.477204981653,True
Exo-372,Star-453,3.095780107455826,6.987571499212527,411.0814155066423,7592.938126144065,True
Exo-373,Star-37,13.899727355364956,0.5829574585644136,1.6171031999453118,3908.785142662023,True
Exo-374,Star-160,16.96659311635576,5.372764942067545,151.12570106827428,7808.0269837252035,True
Exo-375,Star-9,15.117516524167455,9.625007528661293,490.63695079780763,3651.2134052201905,False
Exo-376,Star-233,1.094206978305086,1.1837417145390936,237.9683852096031,3205.5491137167464,False
Exo-377,Star-99,17.410692130957106,8.955351316583869,191.88061384176012,8760.709123550403,False
Exo-378,Star-659,7.4058600804659465,9.915605817935978,60.79467200680553,4468.27063378577,True
Exo-379,Star-816,8.244694733829608,0.709018559768427,487.1081496853798,5653.1898835336815,True
Exo-380,Star-208,2.5449487473833776,8.840772064460866,10.993151606986409,9814.201729833212,False
Exo-381,Star-131,14.879401518829473,5.209182302391805,368.85293227861433,5357.883513027723,True
Exo-382,Star-404,4.054535630281182,9.074485822501343,384.5313025894657,5075.428468983207,True
Exo-383,Star-152,11.49731929436731,5.756057525003784,122.58470131586945,9427.455997359426,False
Exo-384,Star-54,16.893844724619658,6.65490890005499,336.1076633629056,3775.2391172327066,True
Exo-385,Star-120,2.2394844098850957,5.4834111891742525,47.37164304531557,8317.076870802422,False
Exo-386,Star-673,10.93904349830271,8.65847951504275,129.26658594960784,9916.458966569418,True
Exo-387,Star-920,5.047720025221124,7.365708197641648,394.16309215784025,9309.072075422542,False
Exo-388,Star-628,7.1870738534260745,5.260477090586107,432.47840982473656,7561.675430944982,True
Exo-389,Star-587,9.742413857895844,8.694791960110315,304.6347199172359,5198.425564949124,True
Exo-390,Star-625,7.424533913946442,2.5283267693278124,253.9123774784208,4780.253868248217,False
Exo-391,Star-968,13.152045385685732,1.6576725310550071,80.49270628887118,8734.785734100227,True
Exo-392,Star-420,9.851850984207879,1.6879610427677139,32.49140750649593,9158.753397661867,True
Exo-393,Star-422,11.8918899519263,3.406687899577855,59.70686520830576,6678.04438781985,False
Exo-394,Star-104,14.8680382702008,2.4630313098800736,114.45129274795329,4710.379585505263,True
Exo-395,Star-852,11.37597418603353,9.307894470046413,171.4955764465635,3790.6024588782147,False
Exo-396,Star-254,11.937440975884803,1.1477575289029815,191.07385322998263,3610.2562748228183,True
Exo-397,Star-227,11.506941579191505,7.020008306591918,173.81456252591278,8033.542131476989,True
Exo-398,Star-112,7.886066206050143,1.9732932438715585,120.28861076643554,5940.831094934075,True
Exo-399,Star-510,7.080213260502402,8.828207614426466,255.35239912909736,9337.519119945093,True
Exo-400,Star-473,18.04312424432774,9.617021353030584,412.8177680082155,8177.699105087346,False
Exo-401,Star-99,12.34732683472467,4.708153086822837,140.57206569726813,4338.822925402107,True
Exo-402,Star-153,5.264886531560763,8.802807654258503,471.25112253201434,7296.441931709893,False
Exo-403,Star-861,10.215830108054334,0.1509371904716762,436.79499420020005,6048.538180787115,True
Exo-404,Star-914,6.941795384977823,8.217474482340192,81.7203414647027,7040.748115380292,True
Exo-405,Star-896,18.706990563317554,2.363389099096743,393.35170242179015,8166.48386336962,True
Exo-406,Star-878,0.6469200811144574,9.096142961766743,287.71910377656553,8643.371167026535,True
Exo-407,Star-338,4.893989555394301,0.11108910365308393,283.72110572353785,8906.16128484707,False
Exo-408,Star-706,7.624457983644124,5.606199176893594,196.13033876602904,4777.824122004173,False
Exo-409,Star-822,10.01229111577039,7.590694457470853,251.07534659182286,3217.8091994215038,False
Exo-410,Star-163,17.09094159780485,2.661014473909289,199.1922099371763,8175.063146153412,False
Exo-411,Star-720,2.2138086785328053,2.0120153594142014,270.32657676121147,3744.406083790422,True
Exo-412,Star-957,16.214365291452296,0.932572422233048,314.34707633354526,5204.437120290773,False
Exo-413,Star-681,1.585243042461019,3.3316924073826004,337.47759939811516,3026.71993887043,False
Exo-414,Star-996,16.925123688314542,5.642458691857412,266.70811508715366,7771.686376811341,True
Exo-415,Star-161,1.5068918185530003,1.246854182124551,360.98961159703714,4169.924080298549,True
Exo-416,Star-580,0.8557283878530404,3.829284083669308,71.4977465884774,7586.976867841608,True
Exo-417,Star-801,14.09074851614522,0.18981680606197715,106.77926296021703,9942.198320174872,True
Exo-418,Star-398,19.94648292798369,8.204926262948433,409.5487670330608,3508.696101270114,False
Exo-419,Star-277,17.983900127993405,1.3716423091225944,161.94146094536117,3539.5460836602247,False
Exo-420,Star-816,11.73196914721037,2.9050951878292577,12.424018663084004,5382.660648666724,True
Exo-421,Star-916,18.389214455167867,0.28243441550835297,77.74178368434751,9064.705599759394,True
Exo-422,Star-504,0.6033501247533056,4.379183760535872,112.58360281365931,4508.709081539323,True
Exo-423,Star-896,19.513809677430277,8.417202877138067,478.70412105939903,5522.644739512433,False
Exo-424,Star-392,10.069601195546298,3.9822969933074464,286.9476730364938,3479.537846388857,False
Exo-425,Star-135,14.596473884124626,1.8770235018959507,466.43263949765117,8342.087038812226,True
Exo-426,Star-195,16.506798726490373,7.56161845710014,288.0065118978158,5858.144399316157,True
Exo-427,Star-401,14.509916781312796,7.909189120520368,240.19786562878804,8314.7411314259,False
Exo-428,Star-640,10.933216274875756,1.8201594055449113,157.55011790585394,9325.254910427566,True
Exo-429,Star-33,9.794079940465034,7.731455674555799,303.57910127225443,4629.3420297090215,True
Exo-430,Star-688,16.852359894701184,9.478249093737746,70.45981428414738,8651.77221237966,False
Exo-431,Star-460,4.499012422914452,1.747138110629496,449.2325520190603,3413.657230547773,True
Exo-432,Star-955,19.375884296832567,7.7327444960681415,414.83687016550056,9291.931717261732,False
Exo-433,Star-883,14.363573337316591,7.114862845566031,159.44819249049178,7555.3798329112315,True
Exo-434,Star-470,4.390385083097235,4.788381495507377,476.4459662730459,9119.587068968462,True
Exo-435,Star-375,14.85682008212052,0.6734125595321031,412.7751829403685,3001.3187968960733,False
Exo-436,Star-22,10.831880452031776,0.8394747358027548,333.4871360316848,4183.567492491948,False
Exo-437,Star-750,14.290986865066667,8.538905126066613,61.75919365151212,5728.315711985445,True
Exo-438,Star-670,15.471700278135357,9.902468890231406,239.63877750098806,5656.52032362303,False
Exo-439,Star-38,2.202158501998671,6.792917346148869,253.5476698685287,4587.112680464575,True
Exo-440,Star-230,10.369027149007266,4.514987239402183,117.04312782432467,5671.2835790704,True
Exo-441,Star-365,18.674279674010215,6.510979069678886,40.90273178529167,3901.940984001784,False
Exo-442,Star-563,6.752522747110529,5.984519006362599,388.58509160537466,5889.327904862183,True
Exo-443,Star-438,12.080720402379027,3.897761378015656,61.895491010073115,8616.48030411485,True
Exo-444,Star-776,7.699994389442974,0.7496988312827282,297.55108453032557,6353.490441723458,False
Exo-445,Star-283,9.358225458272443,8.232978179333665,468.28813776794664,3126.000622616505,False
Exo-446,Star-27,11.197760799793988,3.7811519394633737,438.1764911064232,5950.108291054732,True
Exo-447,Star-226,11.203978607835056,8.205977869235229,139.5985592508813,3190.225112635909,False
Exo-448,Star-277,4.433744015439599,2.599836621914984,425.8728701380814,9763.703874947587,False
Exo-449,Star-798,13.84914518365675,0.11019185047177063,1.165920554124214,3892.177715960083,False
Exo-450,Star-609,2.2134281692318076,1.6734890044398896,9.826216997015354,7953.818284314331,False
Exo-451,Star-284,3.2070830821193974,4.738540226008985,301.6740287575896,9809.434260244601,True
Exo-452,Star-879,0.5528625385794286,9.448605986082516,183.03431135312022,8782.273361666003,True
Exo-453,Star-960,2.7755732507627857,1.111716834967818,193.8439597384144,7895.207625883426,True
Exo-454,Star-481,9.726740920511899,8.556676767169504,282.65610424876235,8876.226366505369,False
Exo-455,Star-453,12.318986680588853,5.317538552497435,96.69944534033843,9872.590852824393,False
Exo-456,Star-829,15.988644274346017,8.276615581418977,106.66591998207369,7349.411480774707,False
Exo-457,Star-816,2.580635377212003,3.053906866800927,242.81619192241348,6914.293647805285,False
Exo-458,Star-659,17.089185470320867,8.415476930257473,377.3725186275877,7397.66677324297,False
Exo-459,Star-516,15.046503248200004,7.750945522166365,310.1293779523862,6728.731207330885,False
Exo-460,Star-547,8.46610671225038,2.377531462011196,149.3801690701826,7445.623741368032,False
Exo-461,Star-192,18.692292308449115,1.4002177514528429,215.73825157695168,6148.895455807915,True
Exo-462,Star-49,19.823124790919117,8.6937377930697,86.16171451644921,4529.10228018315,True
Exo-463,Star-512,4.4975352960381265,9.636042869057306,38.240277354203776,3841.7305855817294,False
Exo-464,Star-17,7.8949574067941075,0.4098929061004108,391.5653243313305,3478.3865487258226,False
Exo-465,Star-172,18.565763759999367,7.339573663039487,133.4283171849091,4843.210486272401,False
Exo-466,Star-220,14.571132739649904,9.104292658383402,89.70542753777286,3322.864950350137,True
Exo-467,Star-158,1.43784555729971,8.587864911715737,346.11740972909035,6970.195459435699,True
Exo-468,Star-477,15.73953239415259,9.648752675475064,309.4077854693058,4986.799129164642,False
Exo-469,Star-46,16.644847299961093,7.6249313765371625,316.96162338071855,8771.743656609226,False
Exo-470,Star-373,15.134787532923614,4.478757747571012,115.2184078184602,3519.6861109187053,True
Exo-471,Star-518,16.090974052930555,3.1883247059017914,117.09012374277782,4584.460460390402,True
Exo-472,Star-99,16.590087195509547,3.2753531303374617,111.18051226303393,8111.723029631022,True
Exo-473,Star-892,4.13489724236881,7.271784458879758,87.70254523548496,7191.65807468444,True
Exo-474,Star-745,5.095989048267495,7.483786419106547,328.2061126082665,3451.4388987441725,False
Exo-475,Star-37,12.858291992543457,2.083555521132255,424.1599267394513,9140.676200135404,True
Exo-476,Star-280,18.20338954401906,8.694415853556258,362.43441736865395,9140.832339783257,True
Exo-477,Star-349,6.665833354781645,7.177747998002252,396.25472324651105,5312.856027130417,False
Exo-478,Star-497,11.971980178003605,5.671227834799488,202.99441611351472,5382.840903446953,True
Exo-479,Star-302,13.818150236634082,4.768171355014876,327.3838218906271,9923.198508451218,True
Exo-480,Star-181,9.312997725331265,5.478004777320586,177.76388398194248,7383.2332011519675,True
Exo-481,Star-607,14.418757869678856,1.6765328089647182,263.22680636235134,6719.215643976414,False
Exo-482,Star-99,18.043515183197375,2.1166423678351145,241.3357884208963,8867.06528486347,True
Exo-483,Star-700,12.669980111545833,1.0025284550212976,89.26668542678334,4997.032368501215,False
Exo-484,Star-993,11.025730707335345,1.6212145777950155,194.15230140747977,6004.278153774499,False
Exo-485,Star-116,9.05552117007261,4.5915669825922985,481.9473154656931,4874.436728418339,True
Exo-486,Star-191,11.76098228266945,5.350508497909735,125.0415485997561,8524.12592612112,True
Exo-487,Star-253,7.429567810458719,0.2768327355353618,67.76806440346488,7013.445419446526,True
Exo-488,Star-981,8.133901148929288,7.988298495853873,209.8717301903437,7611.7754909804935,True
Exo-489,Star-928,10.871220853919393,3.012262936100431,395.3785301942139,4766.150748875846,False
Exo-490,Star-983,1.799072691620931,9.12717674610312,291.4919666602062,4541.577109641205,True
Exo-491,Star-161,4.965995123033529,9.6783615097764,340.80643879188403,6418.622402880571,True
Exo-492,Star-256,11.085561556961474,1.936042859298878,95.65772923916391,8162.960243649787,True
Exo-493,Star-323,8.914798791160631,4.67476317858004,309.85514831085305,6676.678302641121,False
Exo-494,Star-128,6.989907825293444,0.11219516814761629,162.4266970608254,3228.5197428196802,True
Exo-495,Star-18,14.745708167781379,6.023439924712027,417.317379611429,9079.860544242021,True
Exo-496,Star-793,14.0274933443651,6.1123338378004455,315.0201041993574,3452.808254605921,False
Exo-497,Star-735,3.7512498198709716,2.550645560473414,100.22928260987266,9690.771386045266,False
Exo-498,Star-566,17.633267749782046,5.62828545857366,33.24372324219899,3175.993707940909,True
Exo-499,Star-570,10.16076071487733,2.332847410192981,22.273971434229335,7861.153192914961,True
